movie_name,soundtrack_name,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
"Lock, Stock and Two Smoking Barrels",Zorba's Dance ,0.433,0.51,0.0624,0.758,0.914,0.107,0.45,87.451
"Lock, Stock and Two Smoking Barrels",Walk This Land ,0.67,0.491,0.156,0.00277,0.836,0.0448,0.773,160.001
"Lock, Stock and Two Smoking Barrels",Fool's Gold ,0.535,0.95,0.038,0.105,0.0165,0.51,0.176,120.661
"Lock, Stock and Two Smoking Barrels",18 With A Bullet ,0.472,0.936,0.0418,0.00148,0.00196,0.0888,0.593,110.914
"Lock, Stock and Two Smoking Barrels",Oh Girl ,0.758,0.414,0.0793,0.00614,0.00048,0.137,0.821,93.723
The Thing,Don't Explain ,0.462,0.237,0.0453,0.783,0.000118,0.194,0.274,172.649
The Thing,Superstition ,0.633,0.634,0.0725,0.038,0.0064,0.0385,0.872,100.499
Dial M for Murder,It looks like we don't have any Soundtracks for this title yet.,0.486,0.812,0.228,0.0428,3.81e-06,0.27,0.209,77.56
The Secret in Their Eyes,Tema de Liliana ,0.357,0.00752,0.0519,0.992,0.876,0.0539,0.0708,66.241
The Secret in Their Eyes,Réquiem ,0.459,0.391,0.0729,0.513,0.677,0.089,0.325,105.257
The Secret in Their Eyes,Morales ,0.549,0.279,0.0369,0.749,0.84,0.0888,0.328,105.025
The Secret in Their Eyes,Tema de Irene ,0.357,0.00752,0.0519,0.992,0.876,0.0539,0.0708,66.241
Howl's Moving Castle,Sekai no Yakusoku ,0.399,0.0561,0.052,0.989,0.931,0.113,0.165,103.612
The Bridge on the River Kwai,Colonel Bogey March ,0.524,0.505,0.072,0.912,0.862,0.127,0.583,121.688
The Bridge on the River Kwai,For He's a Jolly Good Fellow ,0.524,0.505,0.072,0.912,0.862,0.127,0.583,121.688
The Bridge on the River Kwai,If You Were the Only Girl in the World ,0.387,0.444,0.0438,0.897,0.934,0.217,0.25,116.869
The Bridge on the River Kwai,God Save the King ,0.497,0.459,0.436,0.729,0.109,0.781,0.541,112.337
The Bridge on the River Kwai,I Give My Heart To No One But You ,0.524,0.505,0.072,0.912,0.862,0.127,0.583,121.688
The Bridge on the River Kwai,Radio Dance Music ,0.524,0.505,0.072,0.912,0.862,0.127,0.583,121.688
The Bridge on the River Kwai,Camp Concert Dance ,0.524,0.505,0.072,0.912,0.862,0.127,0.583,121.688
Trainspotting,Lust for Life ,0.331,0.889,0.0466,0.0298,2.63e-06,0.0502,0.773,203.357
Trainspotting,Carmen - Habañera ,0.281,0.256,0.109,0.985,0.0,0.387,0.209,198.468
Trainspotting,Deep Blue Day ,0.33,0.414,0.0391,0.884,0.859,0.181,0.0911,70.536
Trainspotting,Trainspotting ,0.583,0.714,0.0446,0.0383,0.858,0.156,0.473,193.535
Trainspotting,Temptation ,0.732,0.639,0.0367,0.0404,0.0,0.0778,0.381,128.045
Trainspotting,Atomic ,0.48,0.629,0.0292,0.00171,0.254,0.0389,0.649,135.036
Trainspotting,Nightclubbing ,0.599,0.928,0.0426,0.000164,0.821,0.297,0.276,144.997
Trainspotting,Sing ,0.766,0.294,0.0381,0.941,0.929,0.15,0.184,119.995
Trainspotting,Perfect Day ,0.4,0.267,0.0323,0.744,0.00734,0.103,0.0872,144.799
Trainspotting,Dark and Long ,0.572,0.949,0.0468,0.0154,0.788,0.136,0.748,135.006
Trainspotting,Think About the Way (Bom Digi Digi Bom...) ,0.808,0.846,0.0454,0.0146,0.00322,0.131,0.645,133.879
Trainspotting,Mile End ,0.605,0.737,0.0428,0.158,0.000254,0.0989,0.375,98.428
Trainspotting,For What You Dream Of ,0.728,0.488,0.048,0.0504,0.911,0.0805,0.203,124.879
Trainspotting,2:01,0.583,0.714,0.0446,0.0383,0.858,0.156,0.473,193.535
Trainspotting,Hertzlich Tut Mich Verlangan ,0.735,0.95,0.0396,0.000657,0.828,0.512,0.483,127.982
Trainspotting,Two Little Boys ,0.534,0.202,0.0342,0.648,9.32e-05,0.15,0.491,115.705
Trainspotting,A Final Hit ,0.605,0.737,0.0428,0.158,0.000254,0.0989,0.375,98.428
Trainspotting,Statuesque ,0.583,0.714,0.0446,0.0383,0.858,0.156,0.473,193.535
Trainspotting,Born Slippy ,0.461,0.714,0.068,0.00366,0.16,0.108,0.156,140.026
Trainspotting,Closet Romantic ,0.728,0.488,0.048,0.0504,0.911,0.0805,0.203,124.879
"Three Billboards Outside Ebbing, Missouri",Last Rose of Summer (Thomas Moore) ,0.212,0.233,0.0763,0.993,1.8e-05,0.491,0.377,66.176
"Three Billboards Outside Ebbing, Missouri",Buckskin Stallion Blues ,0.219,0.438,0.0303,0.192,0.886,0.109,0.171,172.874
"Three Billboards Outside Ebbing, Missouri",Radio Song ,0.735,0.0593,0.0438,0.0763,0.863,0.103,0.392,159.998
"Three Billboards Outside Ebbing, Missouri",Christine is Dead ,0.219,0.438,0.0303,0.192,0.886,0.109,0.171,172.874
"Three Billboards Outside Ebbing, Missouri",Chiquitita ,0.735,0.0593,0.0438,0.0763,0.863,0.103,0.392,159.998
"Three Billboards Outside Ebbing, Missouri",His Master's Voice ,0.735,0.0593,0.0438,0.0763,0.863,0.103,0.392,159.998
"Three Billboards Outside Ebbing, Missouri",iNergy ,0.219,0.438,0.0303,0.192,0.886,0.109,0.171,172.874
"Three Billboards Outside Ebbing, Missouri","Walk Away, Renee ",0.735,0.0593,0.0438,0.0763,0.863,0.103,0.392,159.998
"Three Billboards Outside Ebbing, Missouri","Andante (Piano Sonata No.1 in C, K.279) ",0.735,0.0593,0.0438,0.0763,0.863,0.103,0.392,159.998
"Three Billboards Outside Ebbing, Missouri",Night They Drove Old Dixie Down ,0.579,0.439,0.0373,0.362,0.0,0.276,0.395,128.458
"Three Billboards Outside Ebbing, Missouri",Streets of Laredo ,0.219,0.438,0.0303,0.192,0.886,0.109,0.171,172.874
Warrior,Start a War ,0.655,0.445,0.0274,0.875,0.634,0.115,0.14,130.014
Warrior,Take Time in Life ,0.387,0.539,0.0331,0.00226,0.134,0.0961,0.273,130.039
Warrior,On My Side ,0.214,0.867,0.0934,0.000832,0.00019,0.119,0.257,90.073
Warrior,This Is Me ,0.588,0.728,0.0433,0.33,0.0,0.292,0.506,110.009
Warrior,You Know I Like That ,0.685,0.742,0.162,0.568,0.0,0.102,0.392,120.05
Warrior,Smack Zone (Pigmix) ,0.732,0.722,0.0813,0.0236,0.806,0.117,0.08,126.043
Warrior,Sweat ,0.642,0.878,0.512,0.21,0.0,0.241,0.56,100.032
Warrior,Lido Shuffle ,0.567,0.49,0.041,0.000538,0.024,0.208,0.559,148.695
Warrior,"Symphony No. 9 in D Minor, Op. 125, 'Choral', 2nd Movement ",0.749,0.649,0.173,0.0251,0.0,0.267,0.344,88.015
Warrior,"Partita for Violin Solo No. 2 in D Minor, BWV 1004 ",0.769,0.799,0.0381,0.0179,0.849,0.127,0.819,99.993
Warrior,The Sun and Earth ,0.685,0.742,0.162,0.568,0.0,0.102,0.392,120.05
Warrior,Roses from the South ,0.364,0.315,0.0539,0.942,0.868,0.0475,0.398,91.399
Warrior,The August Waltz ,0.609,0.659,0.0245,0.191,2.14e-05,0.1,0.518,89.986
Warrior,Drum and Stilt Walking Creation ,0.456,0.701,0.0638,0.0383,0.0,0.128,0.31,128.604
Warrior,This Is War ,0.709,0.714,0.0313,0.001,0.237,0.272,0.7,130.042
Warrior,Fight Night ,0.373,0.903,0.083,0.00077,5.86e-06,0.244,0.43,109.121
Warrior,"Symphony No. 9 in D Minor, Op. 125, 'Choral', Finale ",0.685,0.742,0.162,0.568,0.0,0.102,0.392,120.05
Warrior,The Halls of Montezuma ,0.328,0.581,0.0477,0.88,2.08e-05,0.258,0.258,128.161
Warrior,Everything ,0.639,0.69,0.0406,0.00082,0.899,0.0954,0.458,124.907
Warrior,Everyday ,0.677,0.732,0.0576,0.0933,0.0,0.0742,0.872,139.832
Warrior,I Got Everything I Need ,0.685,0.742,0.162,0.568,0.0,0.102,0.392,120.05
Warrior,Get Up! ,0.766,0.774,0.0556,0.0222,0.0196,0.0957,0.896,129.984
Warrior,Fastidious Horses ,0.704,0.945,0.0897,0.0732,0.0,0.275,0.302,100.004
Warrior,About Today ,0.685,0.742,0.162,0.568,0.0,0.102,0.392,120.05
Gran Torino,Gran Torino ,0.391,0.212,0.0379,0.971,0.0,0.125,0.234,68.35
Gran Torino,Psalm XVIII ,0.208,0.379,0.0365,0.831,0.0,0.11,0.0696,181.531
Gran Torino,Esto Es Guerra ,0.517,0.745,0.37,0.426,6.05e-06,0.318,0.856,176.035
Gran Torino,We Don't F* Around ,0.443,0.0622,0.0462,0.984,0.0,0.0899,0.23,115.115
Gran Torino,The Bartender ,0.606,0.537,0.0264,0.531,1.46e-05,0.0881,0.564,103.942
Gran Torino,Maybe So ,0.391,0.212,0.0379,0.971,0.0,0.125,0.234,68.35
Gran Torino,Appreciation ,0.391,0.212,0.0379,0.971,0.0,0.125,0.234,68.35
Gran Torino,Hmoob Tuag Nthi ,0.351,0.198,0.038,0.92,2.48e-05,0.119,0.179,175.28
Gran Torino,All My Hmong Mutha F*kaz ,0.391,0.212,0.0379,0.971,0.0,0.125,0.234,68.35
Fargo,Do You Know the Way to San Jose ,0.744,0.468,0.0324,0.601,0.0,0.114,0.849,142.013
Fargo,"Up, Up and Away ",0.393,0.362,0.0305,0.599,0.0,0.333,0.515,107.743
Fargo,Tie a Yellow Ribbon Round the Ole Oak Tree ,0.617,0.634,0.0525,0.317,3.42e-06,0.0747,0.597,88.183
Fargo,Sometimes in Winter ,0.168,0.0956,0.0377,0.929,0.956,0.584,0.0663,85.031
Fargo,Feels So Good ,0.634,0.677,0.0304,0.0117,0.00103,0.126,0.558,135.012
Fargo,Big City ,0.7,0.62,0.0797,0.0175,3.3e-06,0.0891,0.739,173.998
Fargo,These Boots Are Made for Walkin' ,0.62,0.878,0.0592,0.00202,0.00339,0.127,0.613,165.168
Fargo,Let's Find Each Other Tonight ,0.771,0.648,0.0326,0.268,0.00568,0.138,0.961,138.373
Fargo,Johnny's Theme ,0.189,0.0756,0.0358,0.97,0.88,0.0967,0.0369,95.893
My Neighbor Totoro,Tonari no Totoro ,0.425,0.309,0.0453,0.987,0.924,0.114,0.222,129.298
My Neighbor Totoro,Sampo ,0.703,0.713,0.0281,0.564,0.0,0.082,0.925,129.193
Prisoners,Put Your Hand In The Hand ,0.52,0.585,0.0473,0.777,2.85e-05,0.238,0.924,156.913
Prisoners,The Lord's Prayer Music ,0.0769,0.143,0.0453,0.0826,0.681,0.0986,0.0303,81.641
Prisoners,I Can't Find Them ,0.121,0.00238,0.0565,0.853,0.932,0.104,0.0301,65.475
Prisoners,Surveillance ,0.118,0.0469,0.046,0.752,0.916,0.108,0.031,81.953
Prisoners,The Candlelight Vigil ,0.0856,0.0613,0.0448,0.443,0.682,0.0902,0.0314,74.541
Prisoners,Escape ,0.553,0.4,0.0307,0.00138,0.317,0.0767,0.0786,119.553
Prisoners,The Tall Man ,0.185,0.162,0.0421,0.175,0.574,0.107,0.0325,121.344
Prisoners,The Everyday Bible ,0.0882,0.0595,0.0504,0.737,0.93,0.114,0.0252,85.991
Prisoners,Through Falling Snow ,0.212,0.122,0.0402,0.0649,0.925,0.0937,0.0333,68.118
Prisoners,Following Keller ,0.164,0.24,0.0371,0.789,0.801,0.0998,0.0338,89.391
Prisoners,The Keeper ,0.0758,0.117,0.0372,0.209,0.726,0.112,0.0397,75.387
Prisoners,The Intruder ,0.2,0.036,0.0563,0.0823,0.781,0.108,0.0265,67.921
Prisoners,The Priest's Basement ,0.152,0.217,0.0646,0.0568,0.827,0.104,0.0307,136.041
Prisoners,The Snakes ,0.0611,0.0502,0.037,0.725,0.864,0.0954,0.0258,70.997
Prisoners,The Trans Am ,0.162,0.107,0.0361,0.364,0.751,0.0813,0.0264,82.075
Prisoners,Prisoners ,0.547,0.61,0.0385,0.348,0.0243,0.096,0.772,104.471
Prisoners,Codex ,0.532,0.438,0.0274,0.616,0.32,0.0873,0.394,131.134
Prisoners,Jingle Bells ,0.866,0.534,0.0376,0.63,0.0,0.259,0.859,107.947
Prisoners,The Star-Spangled Banner ,0.226,0.264,0.0354,0.991,0.898,0.0993,0.252,79.519
Million Dollar Baby,Blue Morgan ,0.247,0.0284,0.0484,0.904,0.8,0.0905,0.101,71.855
Million Dollar Baby,Boxing Baby ,0.614,0.498,0.0347,0.0278,0.367,0.115,0.66,133.599
Million Dollar Baby,Solferino ,0.667,0.858,0.0926,0.0367,1.47e-05,0.325,0.641,133.039
Million Dollar Baby,Blue Diner ,0.411,0.254,0.0517,0.706,0.15,0.117,0.394,69.042
Blade Runner,Harps of the Ancient Temples ,0.894,0.596,0.0864,0.000365,0.901,0.0829,0.0374,107.524
Blade Runner,One More Kiss Dear ,0.599,0.0486,0.036,0.987,0.332,0.13,0.369,91.211
Blade Runner,Love Theme ,0.188,0.12,0.0366,0.572,0.42,0.0933,0.0379,110.244
Blade Runner,Tales of the Future ,0.104,0.133,0.0404,0.077,6.36e-05,0.293,0.0298,78.783
Blade Runner,Search For Clues ,0.193,0.306,0.0429,0.654,0.859,0.0822,0.0316,116.493
The Gold Rush,It looks like we don't have any Soundtracks for this title yet.,0.512,0.462,0.0408,0.83,0.166,0.121,0.353,112.05
Catch Me If You Can,To Tell the Truth ,0.633,0.893,0.0648,0.166,1.7e-05,0.364,0.899,99.982
Catch Me If You Can,Embraceable You ,0.633,0.893,0.0648,0.166,1.7e-05,0.364,0.899,99.982
Catch Me If You Can,Put Your Head on My Shoulder ,0.732,0.355,0.035,0.734,0.103,0.116,0.32,112.416
Catch Me If You Can,Body and Soul ,0.63,0.771,0.14,0.000321,0.0889,0.226,0.377,127.994
Catch Me If You Can,I've Got the World on a String ,0.383,0.97,0.15,7.55e-06,0.693,0.129,0.132,180.089
Catch Me If You Can,Take the A Train ,0.688,0.732,0.035,0.00257,0.000155,0.255,0.44,147.06
Catch Me If You Can,The Girl from Ipanema ,0.681,0.239,0.0298,0.667,1.32e-05,0.115,0.513,131.783
Catch Me If You Can,James Bond Theme ,0.63,0.771,0.14,0.000321,0.0889,0.226,0.377,127.994
Catch Me If You Can,Mele Kalikimaka ,0.633,0.893,0.0648,0.166,1.7e-05,0.364,0.899,99.982
Catch Me If You Can,The Look of Love ,0.703,0.352,0.0292,0.699,5.74e-06,0.094,0.325,96.975
Catch Me If You Can,You Really Got Me ,0.704,0.889,0.0432,0.409,2.41e-06,0.0843,0.967,140.588
Catch Me If You Can,He's So Fine ,0.699,0.547,0.0359,0.245,0.0,0.125,0.96,147.931
Catch Me If You Can,Un Poco Adagio ,0.608,0.839,0.0428,0.0429,0.0,0.331,0.707,123.017
Catch Me If You Can,I'll Be Home for Christmas ,0.327,0.358,0.185,0.184,0.892,0.134,0.0542,180.127
Catch Me If You Can,The Way You Look Tonight ,0.436,0.309,0.0335,0.811,8.83e-06,0.353,0.432,108.081
Catch Me If You Can,Come Fly with Me ,0.478,0.655,0.0771,0.653,0.0,0.196,0.59,141.931
Catch Me If You Can,I Can't Give You Anything But Love ,0.608,0.839,0.0428,0.0429,0.0,0.331,0.707,123.017
Catch Me If You Can,I'm Shooting High ,0.608,0.839,0.0428,0.0429,0.0,0.331,0.707,123.017
Catch Me If You Can,Leaving on a Jet Plane ,0.448,0.168,0.0359,0.879,0.0,0.114,0.413,135.35
Catch Me If You Can,Peuple Fidèle ,0.688,0.732,0.035,0.00257,0.000155,0.255,0.44,147.06
Catch Me If You Can,Les Anges Dans Nos Campagnes ,0.383,0.97,0.15,7.55e-06,0.693,0.129,0.132,180.089
Catch Me If You Can,The Christmas Song ,0.383,0.97,0.15,7.55e-06,0.693,0.129,0.132,180.089
On the Waterfront,Here Comes the Bride ,0.201,0.246,0.0615,0.689,0.676,0.121,0.0613,83.432
Children of Heaven,It looks like we don't have any Soundtracks for this title yet.,0.318,0.936,0.0952,0.000124,5.45e-05,0.0595,0.483,84.558
Harry Potter and the Deathly Hallows: Part 2,It looks like we don't have any Soundtracks for this title yet.,0.179,0.048,0.0469,0.889,0.974,0.0775,0.0278,72.93
The Third Man,The Third Man Theme ,0.496,0.523,0.0455,0.97,0.753,0.163,0.915,145.126
The Third Man,"Managua, Nicaragua ",0.5,0.247,0.0386,0.941,0.962,0.0989,0.543,149.306
The Third Man,Das Alte Lied ,0.381,0.236,0.0439,0.975,0.0259,0.0655,0.152,76.103
Gone Girl,Saved by Zero ,0.391,0.117,0.0322,0.835,0.907,0.119,0.0482,76.024
Gone Girl,Wall of God ,0.391,0.117,0.0322,0.835,0.907,0.119,0.0482,76.024
Gone Girl,"New York, New York ",0.664,0.642,0.038,0.129,0.0,0.114,0.501,118.002
Gone Girl,Law and Order Theme ,0.828,0.563,0.0951,0.0896,0.0261,0.0962,0.402,106.013
Gone Girl,(Don't Fear) The Reaper ,0.428,0.439,0.0591,0.57,0.0,0.153,0.418,150.007
Gone Girl,Defy Spaces for You ,0.428,0.439,0.0591,0.57,0.0,0.153,0.418,150.007
Gone Girl,Left EY3 ,0.828,0.563,0.0951,0.0896,0.0261,0.0962,0.402,106.013
Gone Girl,Lady Double Dealer ,0.391,0.117,0.0322,0.835,0.907,0.119,0.0482,76.024
Gone Girl,Cool Cat ,0.428,0.439,0.0591,0.57,0.0,0.153,0.418,150.007
Gone Girl,I'm Trippin Out ,0.677,0.714,0.0287,0.162,0.0,0.0717,0.355,94.956
Gone Girl,Not Gonna Bring Me Down ,0.664,0.642,0.038,0.129,0.0,0.114,0.501,118.002
Gone Girl,The Informer ,0.763,0.742,0.188,0.0984,0.0,0.38,0.483,98.145
Gone Girl,The Instigator ,0.391,0.117,0.0322,0.835,0.907,0.119,0.0482,76.024
Gone Girl,Heavy Justice ,0.428,0.439,0.0591,0.57,0.0,0.153,0.418,150.007
Gone Girl,Drastic Measures ,0.693,0.628,0.0454,0.344,0.44,0.101,0.289,100.006
Gone Girl,Cold Case ,0.428,0.439,0.0591,0.57,0.0,0.153,0.418,150.007
12 Years a Slave,"My Lord, Sunshine ",0.0605,0.128,0.0524,0.447,0.89,0.0862,0.0314,58.993
12 Years a Slave,The Devil's Dream ,0.419,0.971,0.122,8.69e-06,0.00304,0.314,0.263,155.008
12 Years a Slave,"Trio in B-flat, D471 ",0.0605,0.128,0.0524,0.447,0.89,0.0862,0.0314,58.993
12 Years a Slave,The Old Promenade ,0.0605,0.128,0.0524,0.447,0.89,0.0862,0.0314,58.993
12 Years a Slave,Money Musk ,0.774,0.419,0.0758,0.539,0.0698,0.029,0.644,118.008
12 Years a Slave,Run Nigger Run ,0.666,0.198,0.586,0.982,0.0,0.311,0.636,78.791
12 Years a Slave,Awake on Foreign Shores ,0.0605,0.128,0.0524,0.447,0.89,0.0862,0.0314,58.993
12 Years a Slave,Apache Blessing Song ,0.827,0.928,0.133,0.332,0.0,0.0576,0.261,115.023
12 Years a Slave,Cotton Song ,0.0605,0.128,0.0524,0.447,0.89,0.0862,0.0314,58.993
12 Years a Slave,Miller's Reel ,0.568,0.0533,0.0408,0.948,0.0023,0.101,0.212,115.067
12 Years a Slave,Yarney's Waltz ,0.568,0.0533,0.0408,0.948,0.0023,0.101,0.212,115.067
12 Years a Slave,O Teach Me Lord ,0.07,0.0656,0.0455,0.906,0.794,0.138,0.0321,78.245
12 Years a Slave,John ,0.326,0.133,0.0753,0.97,0.0,0.195,0.119,84.394
12 Years a Slave,Roll Jordan Roll ,0.666,0.198,0.586,0.982,0.0,0.311,0.636,78.791
Ben-Hur,Overture ,0.0881,0.219,0.0342,0.676,0.95,0.12,0.0826,85.227
Ben-Hur,Star Of Bethlehem / Adoration Of The Magi ,0.154,0.312,0.0341,0.885,0.0193,0.394,0.0662,85.555
Ben-Hur,Fanfare To Prelude / Prelude / Marcia Romana ,0.199,0.285,0.0387,0.69,0.808,0.307,0.0503,118.246
Ben-Hur,Love Theme / Ring For Freedom ,0.0888,0.0916,0.0368,0.328,0.629,0.132,0.0387,86.464
The General,The General ,0.573,0.893,0.0566,0.764,0.533,0.903,0.542,112.129
The Deer Hunter,Can't Take My Eyes Off You ,0.505,0.226,0.0258,0.707,0.883,0.118,0.121,81.246
The Deer Hunter,Good Hearted Woman ,0.505,0.226,0.0258,0.707,0.883,0.118,0.121,81.246
The Deer Hunter,Tattletale Eyes ,0.505,0.226,0.0258,0.707,0.883,0.118,0.121,81.246
The Deer Hunter,Cavatina ,0.545,0.231,0.0351,0.967,0.877,0.125,0.276,81.637
The Deer Hunter,Praise the Name of the Lord ,0.286,0.533,0.0336,0.329,1.42e-05,0.218,0.244,75.002
The Deer Hunter,Troika ,0.545,0.231,0.0351,0.967,0.877,0.125,0.276,81.637
The Deer Hunter,Katyusha ,0.491,0.384,0.0439,0.965,0.578,0.0933,0.668,94.151
The Deer Hunter,Sarabande ,0.505,0.226,0.0258,0.707,0.883,0.118,0.121,81.246
The Deer Hunter,Memory Eternal (Vechnaya Pamyat) ,0.526,0.119,0.043,0.986,0.854,0.0982,0.313,81.582
The Deer Hunter,God Bless America ,0.377,0.317,0.0363,0.848,0.000129,0.738,0.461,90.183
The Deer Hunter,"Nocturne No. 6 in G Minor, Opus 15-3 ",0.545,0.231,0.0351,0.967,0.877,0.125,0.276,81.637
The Deer Hunter,Korobeiniki ,0.58,0.506,0.067,0.667,0.937,0.122,0.862,98.478
The Deer Hunter,"Drop-Kick Me, Jesus (Through the Goalposts of Life) ",0.505,0.226,0.0258,0.707,0.883,0.118,0.121,81.246
The Deer Hunter,Midnight Train to Georgia ,0.507,0.407,0.098,0.0989,0.00115,0.07,0.408,170.471
The Deer Hunter,The Stars and Stripes Forever ,0.505,0.226,0.0258,0.707,0.883,0.118,0.121,81.246
The Deer Hunter,Down From Heaven ,0.545,0.231,0.0351,0.967,0.877,0.125,0.276,81.637
The Deer Hunter,Foxy Lady ,0.505,0.226,0.0258,0.707,0.883,0.118,0.121,81.246
Wild Strawberries,KUNGLIGA SOEDERMANLANDS REGEMENTES MARSCH ,0.647,0.933,0.111,0.000351,0.00277,0.334,0.332,119.921
Wild Strawberries,MARCIA CAROLUS REX ,0.647,0.933,0.111,0.000351,0.00277,0.334,0.332,119.921
Wild Strawberries,PARADEMARSCH DER 18:ER HUSAREN ,0.604,0.679,0.0253,0.00488,0.103,0.394,0.424,110.011
Wild Strawberries,UNDER ROENN OCH SYREN / BLOMMANDE SKOENA DALAR ,0.647,0.933,0.111,0.000351,0.00277,0.334,0.332,119.921
Wild Strawberries,JA; MAA HAN LEVA! ,0.604,0.679,0.0253,0.00488,0.103,0.394,0.424,110.011
Wild Strawberries,Fugue nº8 in E-flat minor ,0.385,0.263,0.0299,0.656,0.0533,0.0839,0.132,95.69
Before Sunrise,Dido And Aeneas ,0.47,0.459,0.0367,0.826,0.563,0.0694,0.564,90.946
Before Sunrise,Dancing With Da Rat ,0.488,0.775,0.046,0.000427,0.00292,0.102,0.833,136.261
Before Sunrise,Yakety Sax ,0.717,0.974,0.0484,0.633,0.78,0.0798,0.859,116.137
Before Sunrise,Come Here ,0.424,0.5,0.0397,0.0306,5.77e-06,0.0952,0.283,204.356
Before Sunrise,Anti Body ,0.127,0.0549,0.0553,0.943,0.937,0.0733,0.0463,67.57
Before Sunrise,"Sonata No. 8 In C Minor, Opus 13 ('Pathétique') Rondo: Allegro ",0.127,0.0549,0.0553,0.943,0.937,0.0733,0.0463,67.57
Before Sunrise,"Concerto In B-Flat Major For Violin And Oboe With Ripieno Strings, RV 358 ",0.127,0.0549,0.0553,0.943,0.937,0.0733,0.0463,67.57
Before Sunrise,The Human Pump ,0.72,0.25,0.0406,0.889,0.0624,0.0765,0.47,103.007
Before Sunrise,Vienna Blood ,0.28,0.062,0.0359,0.935,0.73,0.0659,0.146,92.202
Before Sunrise,Trapeze ,0.607,0.399,0.036,0.892,0.000317,0.1,0.688,75.476
Before Sunrise,'Variatio 25' of 'The Goldberg Variations' ,0.426,0.0223,0.0419,0.995,0.923,0.109,0.109,128.867
Before Sunrise,"'Andante' from 'Sonata No. 1 In G Major, BWV 1027' ",0.127,0.0549,0.0553,0.943,0.937,0.0733,0.0463,67.57
Before Sunrise,Living Life ,0.461,0.355,0.043,0.704,2.68e-06,0.21,0.537,148.531
In the Name of the Father,In the Name of the Father ,0.478,0.57,0.0286,0.296,2.59e-06,0.123,0.346,140.08
In the Name of the Father,Voodoo Child (Slight Return) ,0.214,0.91,0.389,0.477,0.00833,0.0517,0.448,175.549
In the Name of the Father,Like a Rolling Stone ,0.537,0.785,0.0271,0.586,7.89e-06,0.0324,0.812,96.009
In the Name of the Father,Billy Boola ,0.523,0.487,0.0293,0.723,1.97e-06,0.0996,0.402,81.583
In the Name of the Father,Tiger Feet ,0.523,0.487,0.0293,0.723,1.97e-06,0.0996,0.402,81.583
In the Name of the Father,Dedicated Follower of Fashion ,0.578,0.514,0.0479,0.31,0.0,0.0954,0.781,174.164
In the Name of the Father,Leader of the Gang ,0.522,0.82,0.0967,0.0383,1.37e-06,0.158,0.611,149.09
In the Name of the Father,Happy Birthday ,0.522,0.82,0.0967,0.0383,1.37e-06,0.158,0.611,149.09
In the Name of the Father,Is This Love ,0.91,0.597,0.0457,0.00159,8.46e-06,0.0913,0.808,121.112
In the Name of the Father,In the Name of the Blues ,0.5,0.707,0.048,0.373,0.0,0.633,0.498,146.076
In the Name of the Father,The Godfather ,0.522,0.82,0.0967,0.0383,1.37e-06,0.158,0.611,149.09
In the Name of the Father,Whiskey in the Jar ,0.643,0.502,0.0333,0.0276,0.022,0.0522,0.138,126.009
The Grand Budapest Hotel,The Linden Tree ,0.158,0.256,0.0436,0.974,0.938,0.115,0.148,135.312
The Grand Budapest Hotel,s'Rothe-Zäuerli ,0.247,0.0941,0.0427,0.985,0.441,0.0804,0.103,116.676
The Grand Budapest Hotel,Svetit Mesyats ,0.224,0.217,0.0368,0.833,0.893,0.0763,0.225,76.347
The Grand Budapest Hotel,Roses from the South ,0.241,0.0994,0.0381,0.956,0.804,0.123,0.323,184.994
The Grand Budapest Hotel,Happy Birthday to You ,0.515,0.307,0.0316,0.962,0.967,0.108,0.327,150.096
The Grand Budapest Hotel,Kamarinskaya ,0.416,0.448,0.0714,0.898,0.125,0.278,0.315,80.025
The Grand Budapest Hotel,Concerto for Lute and Plucked Strings I. Moderato ,0.707,0.307,0.0533,0.812,0.276,0.0862,0.591,122.574
Mr. Smith Goes to Washington,"Columbia, the Gem of the Ocean ",0.395,0.307,0.0256,0.907,0.46,0.123,0.516,97.64
Mr. Smith Goes to Washington,Yankee Doodle ,0.799,0.582,0.0841,0.00728,0.865,0.112,0.7,116.916
Mr. Smith Goes to Washington,"America, My Country Tis of Thee ",0.237,0.154,0.0383,0.955,0.954,0.111,0.208,77.605
