song_id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,cluster_id
1449.0,0.918,0.449,0.15,0.0,0.125,0.0311,0.221,155.0
1450.0,0.704,0.802,0.675,0.0,0.0631,0.0424,0.962,400.0
1451.0,0.918,0.52,0.336,0.92,0.0735,0.0286,0.167,360.0
1452.0,0.408,0.545,0.757,0.045,0.16,0.0396,0.714,18.0
1453.0,0.21,0.264,0.57,0.706,0.0783,0.0338,0.105,36.0
1454.0,0.111,0.503,0.424,0.801,0.0613,0.03,0.534,301.0
1455.0,0.91,0.425,0.156,0.0,0.111,0.0373,0.22,155.0
1456.0,0.788,0.487,0.258,0.000213,0.0776,0.0361,0.516,235.0
1457.0,0.438,0.36,0.252,0.0,0.0992,0.0293,0.103,422.0
1458.0,0.119,0.514,0.436,0.0499,0.21,0.0467,0.339,233.0
1459.0,0.447,0.634,0.63,0.039,0.17,0.031,0.489,355.0
1460.0,0.515,0.671,0.583,0.879,0.0998,0.0388,0.53,285.0
1461.0,0.00552,0.496,0.682,2.94e-05,0.0589,0.0294,0.474,276.0
1462.0,0.000768,0.459,0.866,0.167,0.0974,0.0512,0.125,420.0
1463.0,0.191,0.68,0.877,0.000656,0.349,0.0353,0.922,227.0
1464.0,0.01,0.313,0.522,0.733,0.286,0.0301,0.801,179.0
1465.0,0.861,0.581,0.715,0.81,0.391,0.0366,0.966,142.0
1466.0,0.234,0.437,0.461,0.882,0.0858,0.0356,0.0782,468.0
1467.0,0.112,0.826,0.9,0.00136,0.0875,0.0411,0.954,326.0
1468.0,0.32,0.662,0.471,4.25e-05,0.131,0.0569,0.552,355.0
1469.0,0.871,0.545,0.227,0.000543,0.178,0.0303,0.188,309.0
1470.0,0.227,0.499,0.292,3.99e-06,0.0887,0.028,0.133,11.0
1471.0,0.0219,0.597,0.812,0.00106,0.102,0.0315,0.823,237.0
1472.0,0.344,0.547,0.46,0.442,0.0983,0.0256,0.543,128.0
1473.0,0.913,0.26,0.29,0.000649,0.153,0.0293,0.303,39.0
1474.0,0.664,0.403,0.716,4.17e-05,0.463,0.0453,0.541,243.0
1475.0,0.958,0.326,0.262,0.0,0.115,0.0398,0.324,223.0
1476.0,0.00302,0.37,0.83,6.67e-06,0.161,0.038,0.556,97.0
1477.0,0.0398,0.568,0.521,0.0,0.339,0.048,0.34,35.0
1478.0,0.0112,0.339,0.79,0.0308,0.109,0.0391,0.524,97.0
1479.0,0.014,0.543,0.815,2.86e-06,0.0977,0.0365,0.112,310.0
1480.0,0.014,0.543,0.815,2.86e-06,0.0977,0.0365,0.112,310.0
1481.0,0.991,0.369,0.116,0.899,0.0775,0.0609,0.0806,177.0
1482.0,0.982,0.239,0.0656,0.929,0.0632,0.0384,0.0621,331.0
1483.0,0.89,0.284,0.0863,0.0889,0.0803,0.0428,0.0796,48.0
1484.0,0.961,0.0808,0.0738,0.496,0.127,0.0442,0.033,185.0
1485.0,0.909,0.0809,0.247,0.893,0.106,0.0415,0.121,137.0
1486.0,0.89,0.284,0.0863,0.0889,0.0803,0.0428,0.0796,48.0
1487.0,0.903,0.121,0.186,0.562,0.109,0.0372,0.0434,185.0
1488.0,0.828,0.207,0.265,0.904,0.158,0.0369,0.0383,382.0
1489.0,0.89,0.284,0.0863,0.0889,0.0803,0.0428,0.0796,48.0
1490.0,0.963,0.158,0.0621,0.567,0.0745,0.0444,0.138,185.0
1491.0,0.901,0.186,0.151,0.957,0.115,0.0344,0.0611,472.0
1492.0,0.89,0.284,0.0863,0.0889,0.0803,0.0428,0.0796,48.0
1493.0,0.985,0.0811,0.0865,0.952,0.104,0.0361,0.0852,80.0
1494.0,0.933,0.453,0.0316,0.971,0.0703,0.0291,0.18,206.0
1495.0,0.89,0.284,0.0863,0.0889,0.0803,0.0428,0.0796,48.0
1496.0,0.967,0.284,0.128,0.832,0.0535,0.0347,0.114,177.0
1497.0,0.889,0.0813,0.0796,0.943,0.0998,0.0436,0.0596,80.0
1498.0,0.963,0.158,0.0621,0.567,0.0745,0.0444,0.138,185.0
1499.0,0.89,0.284,0.0863,0.0889,0.0803,0.0428,0.0796,48.0
1500.0,0.901,0.0898,0.206,0.79,0.115,0.0338,0.0372,137.0
1501.0,0.89,0.284,0.0863,0.0889,0.0803,0.0428,0.0796,48.0
1502.0,0.89,0.284,0.0863,0.0889,0.0803,0.0428,0.0796,48.0
1503.0,0.995,0.37,0.00767,0.955,0.0807,0.0413,0.138,491.0
1504.0,0.995,0.37,0.00767,0.955,0.0807,0.0413,0.138,491.0
1505.0,0.89,0.284,0.0863,0.0889,0.0803,0.0428,0.0796,48.0
1506.0,0.98,0.191,0.0485,0.0658,0.0855,0.0409,0.0707,45.0
1507.0,0.994,0.236,0.0141,0.0,0.0993,0.0578,0.22,444.0
1508.0,0.995,0.309,0.0264,0.921,0.132,0.0485,0.226,89.0
1509.0,0.924,0.147,0.0813,0.916,0.0906,0.0397,0.0347,80.0
1510.0,0.00855,0.676,0.943,7.73e-05,0.395,0.0736,0.785,156.0
1511.0,0.00855,0.676,0.943,7.73e-05,0.395,0.0736,0.785,156.0
1512.0,0.00855,0.676,0.943,7.73e-05,0.395,0.0736,0.785,156.0
1513.0,0.00855,0.676,0.943,7.73e-05,0.395,0.0736,0.785,156.0
1514.0,0.00855,0.676,0.943,7.73e-05,0.395,0.0736,0.785,156.0
1515.0,0.941,0.314,0.0685,0.843,0.106,0.0434,0.267,89.0
1516.0,0.0148,0.517,0.723,3.39e-06,0.111,0.0332,0.585,276.0
1517.0,0.384,0.475,0.769,2.16e-05,0.0283,0.0929,0.481,462.0
1518.0,0.514,0.636,0.35,0.0,0.122,0.0435,0.516,395.0
1519.0,0.676,0.151,0.42,0.788,0.28,0.0309,0.143,242.0
1520.0,0.891,0.391,0.7,0.956,0.11,0.0665,0.409,139.0
1521.0,0.891,0.391,0.7,0.956,0.11,0.0665,0.409,139.0
1522.0,0.891,0.391,0.7,0.956,0.11,0.0665,0.409,139.0
1523.0,0.891,0.391,0.7,0.956,0.11,0.0665,0.409,139.0
1524.0,0.384,0.475,0.769,2.16e-05,0.0283,0.0929,0.481,462.0
1525.0,0.0119,0.74,0.32,0.000105,0.178,0.0501,0.643,351.0
1526.0,0.761,0.131,0.294,0.913,0.107,0.0343,0.125,101.0
1527.0,0.891,0.391,0.7,0.956,0.11,0.0665,0.409,139.0
1528.0,0.963,0.208,0.483,0.813,0.616,0.034,0.114,343.0
1529.0,0.891,0.391,0.7,0.956,0.11,0.0665,0.409,139.0
1530.0,0.927,0.199,0.386,0.818,0.0822,0.0329,0.0763,22.0
1531.0,0.698,0.596,0.541,0.89,0.114,0.047,0.276,442.0
1532.0,0.907,0.434,0.597,0.935,0.129,0.0262,0.158,315.0
1533.0,0.933,0.187,0.431,0.913,0.101,0.0346,0.087,404.0
1534.0,0.00125,0.563,0.879,1.76e-05,0.166,0.0907,0.602,51.0
1535.0,0.868,0.313,0.195,0.27,0.141,0.0447,0.409,226.0
1536.0,0.00125,0.563,0.879,1.76e-05,0.166,0.0907,0.602,51.0
1537.0,0.00125,0.563,0.879,1.76e-05,0.166,0.0907,0.602,51.0
1538.0,0.00125,0.563,0.879,1.76e-05,0.166,0.0907,0.602,51.0
1539.0,0.00125,0.563,0.879,1.76e-05,0.166,0.0907,0.602,51.0
1540.0,0.294,0.158,0.246,0.902,0.079,0.0377,0.0999,435.0
1541.0,0.995,0.266,0.00361,0.925,0.0723,0.052,0.0631,46.0
1542.0,0.395,0.687,0.458,0.831,0.13,0.0463,0.488,190.0
1543.0,0.686,0.153,0.0774,0.24,0.103,0.0376,0.0347,249.0
1544.0,0.995,0.266,0.00361,0.925,0.0723,0.052,0.0631,46.0
1545.0,0.229,0.306,0.261,0.93,0.236,0.037,0.0586,14.0
1546.0,0.405,0.531,0.818,0.00385,0.07,0.0527,0.866,433.0
1547.0,0.981,0.295,0.119,0.868,0.117,0.051,0.0669,177.0
1548.0,0.995,0.266,0.00361,0.925,0.0723,0.052,0.0631,46.0
1549.0,0.99,0.118,0.0648,0.921,0.167,0.0445,0.166,331.0
1550.0,0.995,0.38,0.00739,0.854,0.117,0.0475,0.0529,491.0
1551.0,0.983,0.0882,0.0397,0.859,0.104,0.0436,0.0388,127.0
1552.0,0.13,0.435,0.313,0.887,0.107,0.0361,0.0764,244.0
1553.0,0.489,0.233,0.293,0.932,0.112,0.0337,0.0484,224.0
1554.0,0.995,0.266,0.00361,0.925,0.0723,0.052,0.0631,46.0
1555.0,0.971,0.362,0.011,0.9,0.127,0.0308,0.0898,491.0
1556.0,0.924,0.422,0.165,0.965,0.475,0.034,0.141,463.0
1557.0,0.0296,0.461,0.121,0.457,0.18,0.0303,0.0474,298.0
1558.0,0.951,0.319,0.4,0.839,0.101,0.0296,0.454,429.0
1559.0,0.488,0.134,0.632,0.922,0.179,0.0448,0.0753,108.0
1560.0,0.245,0.544,0.459,0.0,0.0627,0.245,0.418,353.0
1561.0,0.426,0.808,0.442,0.831,0.212,0.0712,0.762,458.0
1562.0,0.245,0.544,0.459,0.0,0.0627,0.245,0.418,353.0
1563.0,0.992,0.366,0.00713,0.952,0.0992,0.0595,0.0382,491.0
1564.0,0.0,0.173,2.03e-05,0.971,0.102,0.409,0.975,120.0
1565.0,0.994,0.358,0.0404,0.909,0.107,0.0555,0.361,89.0
1566.0,0.00283,0.144,0.137,0.818,0.377,0.0482,0.14,138.0
1567.0,0.705,0.0879,0.236,0.774,0.127,0.0429,0.0389,26.0
1568.0,0.426,0.808,0.442,0.831,0.212,0.0712,0.762,458.0
1569.0,0.2,0.566,0.686,0.9,0.109,0.0466,0.527,84.0
1570.0,0.0834,0.454,0.723,0.0278,0.113,0.0345,0.546,276.0
1571.0,0.245,0.544,0.459,0.0,0.0627,0.245,0.418,353.0
1572.0,0.000489,0.364,0.89,0.033,0.121,0.0655,0.295,8.0
1573.0,0.918,0.0802,0.111,0.432,0.103,0.0473,0.0317,185.0
1574.0,0.994,0.358,0.0404,0.909,0.107,0.0555,0.361,89.0
1575.0,0.705,0.0879,0.236,0.774,0.127,0.0429,0.0389,26.0
1576.0,0.0869,0.65,0.55,0.000925,0.127,0.0426,0.788,208.0
1577.0,0.578,0.179,0.00761,0.757,0.0426,0.0361,0.0388,425.0
1578.0,0.975,0.56,0.0258,1.21e-06,0.161,0.0998,0.189,470.0
1579.0,0.705,0.0879,0.236,0.774,0.127,0.0429,0.0389,26.0
1580.0,0.983,0.242,0.116,0.915,0.115,0.041,0.036,472.0
1581.0,0.245,0.544,0.459,0.0,0.0627,0.245,0.418,353.0
1582.0,0.701,0.45,0.282,3.01e-06,0.093,0.0292,0.302,375.0
1583.0,0.146,0.215,0.344,0.911,0.095,0.0654,0.0554,272.0
1584.0,0.203,0.24,0.468,0.00547,0.518,0.0319,0.143,152.0
1585.0,0.866,0.263,0.177,0.0102,0.259,0.0491,0.271,71.0
1586.0,0.00166,0.423,0.94,0.0,0.178,0.0635,0.505,414.0
1587.0,0.407,0.271,0.231,0.894,0.0381,0.0516,0.216,224.0
1588.0,0.946,0.144,0.132,0.779,0.115,0.0333,0.0627,192.0
1589.0,0.984,0.536,0.175,0.0712,0.244,0.0774,0.486,312.0
1590.0,0.497,0.141,0.249,0.0413,0.0976,0.0337,0.0931,212.0
1591.0,0.137,0.204,0.366,0.71,0.118,0.0356,0.207,146.0
1592.0,0.38,0.401,0.753,0.122,0.864,0.109,0.0,172.0
1593.0,0.982,0.622,0.166,0.109,0.111,0.0588,0.224,309.0
1594.0,0.0245,0.637,0.626,0.00609,0.295,0.102,0.655,377.0
1595.0,0.497,0.141,0.249,0.0413,0.0976,0.0337,0.0931,212.0
1596.0,0.497,0.141,0.249,0.0413,0.0976,0.0337,0.0931,212.0
1597.0,0.0543,0.644,0.728,0.169,0.161,0.0351,0.43,149.0
1598.0,0.497,0.141,0.249,0.0413,0.0976,0.0337,0.0931,212.0
1599.0,0.497,0.141,0.249,0.0413,0.0976,0.0337,0.0931,212.0
1600.0,0.841,0.434,0.304,0.792,0.1,0.0473,0.108,194.0
1601.0,0.297,0.134,0.285,0.033,0.105,0.0356,0.0766,44.0
1602.0,0.0113,0.753,0.908,0.646,0.0455,0.0541,0.963,311.0
1603.0,0.718,0.391,0.847,0.908,0.157,0.106,0.863,200.0
1604.0,0.841,0.434,0.304,0.792,0.1,0.0473,0.108,194.0
1605.0,0.716,0.506,0.746,0.474,0.106,0.0505,0.208,54.0
1606.0,0.24,0.447,0.468,7.4e-05,0.0607,0.0648,0.346,58.0
1607.0,0.732,0.566,0.811,0.638,0.596,0.0435,0.961,427.0
1608.0,0.00173,0.704,0.844,0.905,0.0599,0.0507,0.669,21.0
1609.0,0.857,0.347,0.378,0.0,0.118,0.0354,0.61,461.0
1610.0,0.729,0.448,0.357,0.865,0.184,0.0506,0.11,47.0
1611.0,0.598,0.579,0.607,0.000755,0.0832,0.0275,0.433,130.0
1612.0,0.841,0.434,0.304,0.792,0.1,0.0473,0.108,194.0
1613.0,0.427,0.675,0.608,0.494,0.142,0.0666,0.404,408.0
1614.0,0.841,0.434,0.304,0.792,0.1,0.0473,0.108,194.0
1615.0,0.0326,0.668,0.815,0.00102,0.0498,0.0833,0.785,237.0
1616.0,0.0543,0.644,0.728,0.169,0.161,0.0351,0.43,149.0
1617.0,0.356,0.394,0.397,2.4e-05,0.209,0.0277,0.324,306.0
1618.0,0.841,0.434,0.304,0.792,0.1,0.0473,0.108,194.0
1619.0,0.982,0.622,0.166,0.109,0.111,0.0588,0.224,309.0
1620.0,0.909,0.664,0.194,3.85e-05,0.0829,0.0357,0.443,432.0
1621.0,0.928,0.197,0.0898,0.983,0.167,0.0393,0.037,331.0
1622.0,0.98,0.164,0.0248,0.967,0.103,0.0462,0.0553,331.0
1623.0,0.723,0.521,0.516,0.0,0.257,0.0369,0.569,449.0
1624.0,0.813,0.58,0.335,0.0,0.387,0.297,0.458,32.0
1625.0,0.802,0.163,0.143,0.978,0.118,0.0451,0.0399,382.0
1626.0,0.00626,0.839,0.515,0.768,0.164,0.0424,0.773,257.0
1627.0,0.791,0.334,0.272,0.0,0.467,0.0448,0.537,104.0
1628.0,0.0736,0.564,0.467,0.93,0.0884,0.0292,0.143,467.0
1629.0,0.831,0.0869,0.0445,0.927,0.109,0.0427,0.0351,354.0
1630.0,0.905,0.103,0.128,0.916,0.157,0.0435,0.034,2.0
1631.0,0.858,0.0783,0.0272,0.74,0.672,0.0463,0.0377,112.0
1632.0,0.0675,0.473,0.833,2.01e-06,0.0916,0.0782,0.285,207.0
1633.0,0.0591,0.578,0.896,0.0312,0.263,0.0579,0.248,336.0
1634.0,0.831,0.0869,0.0445,0.927,0.109,0.0427,0.0351,354.0
1635.0,0.032,0.835,0.568,0.0096,0.101,0.0364,0.411,407.0
1636.0,0.994,0.665,0.084,4.81e-06,0.114,0.039,0.502,432.0
1637.0,0.199,0.142,0.235,0.882,0.364,0.0365,0.0392,138.0
1638.0,0.831,0.0869,0.0445,0.927,0.109,0.0427,0.0351,354.0
1639.0,0.199,0.142,0.235,0.882,0.364,0.0365,0.0392,138.0
1640.0,0.0471,0.439,0.484,5.24e-05,0.15,0.0496,0.603,158.0
1641.0,1.4e-05,0.479,0.899,0.00635,0.316,0.0478,0.642,188.0
1642.0,0.199,0.142,0.235,0.882,0.364,0.0365,0.0392,138.0
1643.0,0.351,0.458,0.239,0.865,0.112,0.0369,0.636,190.0
1644.0,0.862,0.579,0.403,0.0,0.386,0.0277,0.373,143.0
1645.0,0.199,0.142,0.235,0.882,0.364,0.0365,0.0392,138.0
1646.0,0.688,0.476,0.538,0.624,0.119,0.0352,0.742,415.0
1647.0,0.199,0.142,0.235,0.882,0.364,0.0365,0.0392,138.0
1648.0,0.985,0.314,0.105,0.00639,0.242,0.0333,0.253,71.0
1649.0,0.504,0.61,0.212,2.49e-06,0.136,0.0308,0.322,319.0
1650.0,0.199,0.142,0.235,0.882,0.364,0.0365,0.0392,138.0
1651.0,0.0094,0.737,0.985,0.797,0.263,0.0672,0.485,113.0
1652.0,0.707,0.475,0.44,0.0,0.138,0.0448,0.478,213.0
1653.0,0.848,0.365,0.222,0.788,0.104,0.0289,0.213,253.0
1654.0,0.895,0.589,0.199,0.0105,0.549,0.034,0.543,380.0
1655.0,0.199,0.142,0.235,0.882,0.364,0.0365,0.0392,138.0
1656.0,0.957,0.526,0.123,0.0,0.11,0.058,0.266,470.0
1657.0,0.117,0.898,0.748,2.55e-06,0.166,0.315,0.691,199.0
1658.0,6.17e-06,0.416,0.948,0.0,0.0431,0.104,0.329,8.0
1659.0,0.922,0.336,0.249,0.000188,0.109,0.0391,0.4,39.0
1660.0,0.838,0.543,0.125,1.2e-05,0.116,0.0328,0.268,3.0
1661.0,1.4e-05,0.479,0.899,0.00635,0.316,0.0478,0.642,188.0
1662.0,0.794,0.573,0.388,0.0,0.29,0.0312,0.64,7.0
1663.0,0.0259,0.6,0.984,0.0,0.25,0.261,0.33,450.0
1664.0,2.95e-05,0.467,0.942,0.000562,0.47,0.055,0.223,201.0
1665.0,0.934,0.0738,0.0298,0.882,0.0714,0.0451,0.0326,80.0
1666.0,0.75,0.196,0.499,0.829,0.372,0.0681,0.12,242.0
1667.0,0.967,0.461,0.00405,0.000547,0.114,0.068,0.106,155.0
1668.0,0.909,0.664,0.194,3.85e-05,0.0829,0.0357,0.443,432.0
1669.0,0.75,0.196,0.499,0.829,0.372,0.0681,0.12,242.0
1670.0,0.75,0.196,0.499,0.829,0.372,0.0681,0.12,242.0
1671.0,0.952,0.531,0.198,0.00267,0.119,0.039,0.437,432.0
1672.0,0.352,0.657,0.969,0.888,0.0352,0.0501,0.884,145.0
1673.0,0.942,0.474,0.00213,0.0,0.0775,0.0428,0.505,85.0
1674.0,0.75,0.196,0.499,0.829,0.372,0.0681,0.12,242.0
1675.0,0.87,0.0736,0.0992,0.917,0.206,0.0456,0.0291,2.0
1676.0,0.75,0.196,0.499,0.829,0.372,0.0681,0.12,242.0
1677.0,0.75,0.196,0.499,0.829,0.372,0.0681,0.12,242.0
1678.0,0.87,0.0736,0.0992,0.917,0.206,0.0456,0.0291,2.0
1679.0,0.75,0.196,0.499,0.829,0.372,0.0681,0.12,242.0
1680.0,0.919,0.186,0.17,0.921,0.102,0.0355,0.0394,162.0
1681.0,0.441,0.574,0.744,1.07e-05,0.168,0.282,0.481,114.0
1682.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1683.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1684.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1685.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1686.0,0.196,0.555,0.607,0.2,0.188,0.0344,0.911,391.0
1687.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1688.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1689.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1690.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1691.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1692.0,0.762,0.691,0.69,0.932,0.106,0.06,0.977,437.0
1693.0,0.77,0.476,0.514,0.968,0.169,0.0362,0.888,75.0
1694.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1695.0,0.206,0.601,0.458,0.0075,0.093,0.0256,0.154,440.0
1696.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1697.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1698.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1699.0,0.989,0.449,0.00709,0.346,0.11,0.0614,0.31,454.0
1700.0,0.955,0.584,0.264,0.749,0.109,0.0471,0.618,300.0
1701.0,0.919,0.186,0.17,0.921,0.102,0.0355,0.0394,162.0
1702.0,0.000314,0.421,0.942,1.04e-06,0.0704,0.14,0.303,8.0
1703.0,0.951,0.289,0.0601,0.000161,0.252,0.0341,0.265,71.0
1704.0,0.919,0.186,0.17,0.921,0.102,0.0355,0.0394,162.0
1705.0,0.919,0.186,0.17,0.921,0.102,0.0355,0.0394,162.0
1706.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1707.0,0.989,0.449,0.00709,0.346,0.11,0.0614,0.31,454.0
1708.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1709.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1710.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1711.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1712.0,0.995,0.327,0.0115,0.955,0.104,0.0492,0.0384,46.0
1713.0,0.68,0.17,0.43,0.854,0.459,0.0357,0.171,28.0
1714.0,0.953,0.332,0.463,0.68,0.323,0.0415,0.476,93.0
1715.0,0.995,0.473,0.064,0.919,0.13,0.0591,0.222,402.0
1716.0,0.995,0.409,0.0386,0.864,0.112,0.0558,0.231,402.0
1717.0,0.324,0.752,0.803,2.66e-06,0.203,0.0337,0.669,186.0
1718.0,0.992,0.621,0.174,0.00303,0.152,0.0674,0.675,245.0
1719.0,0.84,0.553,0.465,0.97,0.102,0.0301,0.652,198.0
1720.0,0.0185,0.42,0.961,0.0126,0.054,0.0731,0.632,284.0
1721.0,0.00148,0.472,0.936,0.00196,0.0888,0.0418,0.593,414.0
1722.0,0.105,0.535,0.95,0.0165,0.51,0.038,0.176,201.0
1723.0,0.105,0.535,0.95,0.0165,0.51,0.038,0.176,201.0
1724.0,0.519,0.683,0.708,1.99e-05,0.175,0.0289,0.969,255.0
1725.0,0.758,0.433,0.51,0.914,0.107,0.0624,0.45,324.0
1726.0,0.105,0.535,0.95,0.0165,0.51,0.038,0.176,201.0
1727.0,0.00614,0.758,0.414,0.00048,0.137,0.0793,0.821,52.0
1728.0,0.0592,0.457,0.869,0.0,0.118,0.458,0.564,234.0
1729.0,0.758,0.433,0.51,0.914,0.107,0.0624,0.45,324.0
1730.0,0.00277,0.67,0.491,0.836,0.0448,0.156,0.773,257.0
1731.0,0.105,0.535,0.95,0.0165,0.51,0.038,0.176,201.0
1732.0,0.00148,0.472,0.936,0.00196,0.0888,0.0418,0.593,414.0
1733.0,0.00614,0.758,0.414,0.00048,0.137,0.0793,0.821,52.0
1734.0,0.783,0.462,0.237,0.000118,0.194,0.0453,0.274,375.0
1735.0,0.038,0.633,0.634,0.0064,0.0385,0.0725,0.872,208.0
1736.0,0.0428,0.486,0.812,3.81e-06,0.27,0.228,0.209,230.0
1737.0,0.992,0.357,0.00752,0.876,0.0539,0.0519,0.0708,491.0
1738.0,0.513,0.459,0.391,0.677,0.089,0.0729,0.325,447.0
1739.0,0.749,0.549,0.279,0.84,0.0888,0.0369,0.328,411.0
1740.0,0.992,0.357,0.00752,0.876,0.0539,0.0519,0.0708,491.0
1741.0,0.989,0.399,0.0561,0.931,0.113,0.052,0.165,491.0
1742.0,0.912,0.524,0.505,0.862,0.127,0.072,0.583,198.0
1743.0,0.912,0.524,0.505,0.862,0.127,0.072,0.583,198.0
1744.0,0.897,0.387,0.444,0.934,0.217,0.0438,0.25,315.0
1745.0,0.729,0.497,0.459,0.109,0.781,0.436,0.541,261.0
1746.0,0.912,0.524,0.505,0.862,0.127,0.072,0.583,198.0
1747.0,0.912,0.524,0.505,0.862,0.127,0.072,0.583,198.0
1748.0,0.912,0.524,0.505,0.862,0.127,0.072,0.583,198.0
1749.0,0.0298,0.331,0.889,2.63e-06,0.0502,0.0466,0.773,40.0
1750.0,0.985,0.281,0.256,0.0,0.387,0.109,0.209,159.0
1751.0,0.884,0.33,0.414,0.859,0.181,0.0391,0.0911,22.0
1752.0,0.0383,0.583,0.714,0.858,0.156,0.0446,0.473,453.0
1753.0,0.0404,0.732,0.639,0.0,0.0778,0.0367,0.381,430.0
1754.0,0.00171,0.48,0.629,0.254,0.0389,0.0292,0.649,391.0
1755.0,0.000164,0.599,0.928,0.821,0.297,0.0426,0.276,357.0
1756.0,0.941,0.766,0.294,0.929,0.15,0.0381,0.184,174.0
1757.0,0.744,0.4,0.267,0.00734,0.103,0.0323,0.0872,448.0
1758.0,0.0154,0.572,0.949,0.788,0.136,0.0468,0.748,465.0
1759.0,0.0146,0.808,0.846,0.00322,0.131,0.0454,0.645,102.0
1760.0,0.158,0.605,0.737,0.000254,0.0989,0.0428,0.375,418.0
1761.0,0.0504,0.728,0.488,0.911,0.0805,0.048,0.203,55.0
1762.0,0.0383,0.583,0.714,0.858,0.156,0.0446,0.473,453.0
1763.0,0.000657,0.735,0.95,0.828,0.512,0.0396,0.483,113.0
1764.0,0.648,0.534,0.202,9.32e-05,0.15,0.0342,0.491,235.0
1765.0,0.158,0.605,0.737,0.000254,0.0989,0.0428,0.375,418.0
1766.0,0.0383,0.583,0.714,0.858,0.156,0.0446,0.473,453.0
1767.0,0.00366,0.461,0.714,0.16,0.108,0.068,0.156,420.0
1768.0,0.0504,0.728,0.488,0.911,0.0805,0.048,0.203,55.0
1769.0,0.993,0.212,0.233,1.8e-05,0.491,0.0763,0.377,498.0
1770.0,0.192,0.219,0.438,0.886,0.109,0.0303,0.171,272.0
1771.0,0.0763,0.735,0.0593,0.863,0.103,0.0438,0.392,37.0
1772.0,0.192,0.219,0.438,0.886,0.109,0.0303,0.171,272.0
1773.0,0.0763,0.735,0.0593,0.863,0.103,0.0438,0.392,37.0
1774.0,0.0763,0.735,0.0593,0.863,0.103,0.0438,0.392,37.0
1775.0,0.192,0.219,0.438,0.886,0.109,0.0303,0.171,272.0
1776.0,0.0763,0.735,0.0593,0.863,0.103,0.0438,0.392,37.0
1777.0,0.0763,0.735,0.0593,0.863,0.103,0.0438,0.392,37.0
1778.0,0.362,0.579,0.439,0.0,0.276,0.0373,0.395,129.0
1779.0,0.192,0.219,0.438,0.886,0.109,0.0303,0.171,272.0
1780.0,0.875,0.655,0.445,0.634,0.115,0.0274,0.14,387.0
1781.0,0.00226,0.387,0.539,0.134,0.0961,0.0331,0.273,161.0
1782.0,0.000832,0.214,0.867,0.00019,0.119,0.0934,0.257,8.0
1783.0,0.33,0.588,0.728,0.0,0.292,0.0433,0.506,405.0
1784.0,0.568,0.685,0.742,0.0,0.102,0.162,0.392,116.0
1785.0,0.0236,0.732,0.722,0.806,0.117,0.0813,0.08,268.0
1786.0,0.21,0.642,0.878,0.0,0.241,0.512,0.56,332.0
1787.0,0.000538,0.567,0.49,0.024,0.208,0.041,0.559,158.0
1788.0,0.0251,0.749,0.649,0.0,0.267,0.173,0.344,266.0
1789.0,0.0179,0.769,0.799,0.849,0.127,0.0381,0.819,311.0
1790.0,0.568,0.685,0.742,0.0,0.102,0.162,0.392,116.0
1791.0,0.942,0.364,0.315,0.868,0.0475,0.0539,0.398,429.0
1792.0,0.191,0.609,0.659,2.14e-05,0.1,0.0245,0.518,29.0
1793.0,0.0383,0.456,0.701,0.0,0.128,0.0638,0.31,207.0
1794.0,0.001,0.709,0.714,0.237,0.272,0.0313,0.7,464.0
1795.0,0.00077,0.373,0.903,5.86e-06,0.244,0.083,0.43,322.0
1796.0,0.568,0.685,0.742,0.0,0.102,0.162,0.392,116.0
1797.0,0.88,0.328,0.581,2.08e-05,0.258,0.0477,0.258,67.0
1798.0,0.00082,0.639,0.69,0.899,0.0954,0.0406,0.458,453.0
1799.0,0.0933,0.677,0.732,0.0,0.0742,0.0576,0.872,62.0
1800.0,0.568,0.685,0.742,0.0,0.102,0.162,0.392,116.0
1801.0,0.0222,0.766,0.774,0.0196,0.0957,0.0556,0.896,326.0
1802.0,0.0732,0.704,0.945,0.0,0.275,0.0897,0.302,336.0
1803.0,0.568,0.685,0.742,0.0,0.102,0.162,0.392,116.0
